"date","storenumber","checknumber","ordermodeid","chitname","paymenttype","price","disc_price","quantity","item","disc","state"
2018-11-08,"CA121",10106,"Walk-in","L Hawaiian","EBT/SNAP",13,13,1,"Hawaiian",0,"CA"
2018-11-08,"CA121",10106,"Walk-in","L Pepperoni","EBT/SNAP",11.5,11.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",10106,"Walk-in","L Stf Big Murp","EBT/SNAP",16,16,1,"Stf Big Murp",0,"CA"
2018-11-08,"CA121",10107,"Walk-in","L Murph Combo","Cash",14,14,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",10108,"Walk-in","Cheesy Bread","EBT/SNAP",5,5,1,"Cheesy Bread",0,"CA"
2018-11-08,"CA121",10108,"Walk-in","F Murph Combo","EBT/SNAP",17,17,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",10109,"Walk-in","F Cheese","EBT/SNAP",13,13,1,"Cheese",0,"CA"
2018-11-08,"CA121",10109,"Walk-in","F Chkn Garlic","EBT/SNAP",17,17,1,"Chkn Garlic",0,"CA"
2018-11-08,"CA121",10109,"Walk-in","F Pepperoni","EBT/SNAP",14.5,14.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",10111,"Call-in","L Murph Combo","EBT/SNAP",14,14,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",10111,"Call-in","L Stf 5 Meat","EBT/SNAP",16,16,1,"Stf 5 Meat",0,"CA"
2018-11-08,"CA121",10111,"Call-in","LG Thick Crust","EBT/SNAP",1.5,1.5,1,"LG Thick Crust",0,"CA"
2018-11-08,"CA121",10111,"Call-in","M Cheese","EBT/SNAP",9,9,1,"M Cheese",0,"CA"
2018-11-08,"CA121",10113,"Walk-in","F CYO","Cash",0,0,0.5,"CYO",0,"CA"
2018-11-08,"CA121",10113,"Walk-in","F Half & Half","Cash",0,0,1,"Half & Half",0,"CA"
2018-11-08,"CA121",10113,"Walk-in","F Pepperoni","Cash",14.5,14.5,0.5,"Pepperoni",0,"CA"
2018-11-08,"CA121",10113,"Walk-in","F Stf Chk&Bac","Cash",19,19,1,"Stf Chk&Bac",0,"CA"
2018-11-08,"CA121",10114,"Walk-in","Cheesy Bread","Debit",5,5,1,"Cheesy Bread",0,"CA"
2018-11-08,"CA121",10114,"Walk-in","L Chkn Garlic","Debit",14,14,1,"Chkn Garlic",0,"CA"
2018-11-08,"CA121",10114,"Walk-in","L Cowboy","Debit",14,14,1,"Cowboy",0,"CA"
2018-11-08,"CA121",10115,"Walk-in","F Pepperoni","Cash",14.5,14.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",10115,"Walk-in","L Stf Chicago","Cash",16,16,1,"Stf Chicago",0,"CA"
2018-11-08,"CA121",10116,"Walk-in","F Pepperoni","EBT/SNAP",14.5,11.78,1,"Pepperoni",2.72,"CA"
2018-11-08,"CA121",10118,"Walk-in","F Chk Bac Art","Debit",17,17,1,"Chk Bac Art",0,"CA"
2018-11-08,"CA121",10119,"Walk-in","F CYO","Debit",13,9.76,1,"CYO",3.24,"CA"
2018-11-08,"CA121",10119,"Walk-in","L Gourmet Veg","Debit",14,14,1,"Gourmet Veg",0,"CA"
2018-11-08,"CA121",10120,"Walk-in","Club Salad","EBT/SNAP",5.5,3,1,"Club Salad",2.5,"CA"
2018-11-08,"CA121",10120,"Walk-in","F BBQ Chicken","EBT/SNAP",17,17,1,"BBQ Chicken",0,"CA"
2018-11-08,"CA121",10120,"Walk-in","Italian Salad","EBT/SNAP",5.5,5,1,"Italian Salad",0.5,"CA"
2018-11-08,"CA121",10121,"Walk-in","Choc Chip Dough","Debit",5,0,1,"Choc Chip Dough",5,"CA"
2018-11-08,"CA121",10121,"Walk-in","F Murph Combo","Debit",17,13,1,"Murph Combo",4,"CA"
2018-11-08,"CA121",10121,"Walk-in","LTN Chk Bcn Art","Debit",13,10,1,"LTN Chk Bcn Art",3,"CA"
2018-11-08,"CA121",10122,"Walk-in","Cheesy Bread","EBT/SNAP",5,5,1,"Cheesy Bread",0,"CA"
2018-11-08,"CA121",10122,"Walk-in","F Chk Bac Art","EBT/SNAP",17,17,1,"Chk Bac Art",0,"CA"
2018-11-08,"CA121",10122,"Walk-in","F Stf 5 Meat","EBT/SNAP",19,19,1,"Stf 5 Meat",0,"CA"
2018-11-08,"CA121",10122,"Walk-in","Garden Salad","EBT/SNAP",5.5,3,1,"Garden Salad",2.5,"CA"
2018-11-08,"CA121",10122,"Walk-in","Hrb Chz Shaker","EBT/SNAP",2,2,1,"Hrb Chz Shaker",0,"CA"
2018-11-08,"CA121",10122,"Walk-in","Ranch Dr Pkt","EBT/SNAP",0.5,0.5,1,"Ranch Dr Pkt",0,"CA"
2018-11-08,"CA121",10123,"Walk-in","F Murph Combo","Debit",17,17,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",10123,"Walk-in","F Pepperoni","Debit",14.5,14.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",10123,"Walk-in","Garden Salad","Debit",5.5,3,1,"Garden Salad",2.5,"CA"
2018-11-08,"CA121",10123,"Walk-in","Garden Salad","Debit",5.5,5,1,"Garden Salad",0.5,"CA"
2018-11-08,"CA121",10123,"Walk-in","Ranch Dr Pkt","Debit",0.5,0.5,1,"Ranch Dr Pkt",0,"CA"
2018-11-08,"CA121",10124,"Walk-in","F All Meat","Debit",17,14,1,"All Meat",3,"CA"
2018-11-08,"CA121",10124,"Walk-in","F Stf Chk&Bac","Debit",19,15,1,"Stf Chk&Bac",4,"CA"
2018-11-08,"CA121",10124,"Walk-in","L Cheese","Debit",10,6,1,"Cheese",4,"CA"
2018-11-08,"CA121",10124,"Walk-in","LTN Hrb Chk Med","Debit",13,10,1,"LTN Hrb Chk Med",3,"CA"
2018-11-08,"CA121",10125,"Walk-in","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",10125,"Walk-in","2L Soda","Cash",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",10125,"Walk-in","Club Salad","Cash",5.5,5,1,"Club Salad",0.5,"CA"
2018-11-08,"CA121",10125,"Walk-in","F Chkn Garlic","Cash",17,17,0.5,"Chkn Garlic",0,"CA"
2018-11-08,"CA121",10125,"Walk-in","F Half & Half","Cash",0,0,1,"Half & Half",0,"CA"
2018-11-08,"CA121",10125,"Walk-in","Medt Salad","Cash",5.5,3,1,"Medt Salad",2.5,"CA"
2018-11-08,"CA121",10126,"Walk-in","M CYO","Debit",0,0,0.5,"M CYO",0,"CA"
2018-11-08,"CA121",10126,"Walk-in","M Half & Half","Debit",0,0,1,"M Half & Half",0,"CA"
2018-11-08,"CA121",10126,"Walk-in","M Hawaiian","Debit",12,12,0.5,"M Hawaiian",0,"CA"
2018-11-08,"CA121",10127,"Walk-in","$0.10 Deposit","Debit",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",10127,"Walk-in","2L Soda","Debit",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",10127,"Walk-in","Cheesy Bread","Debit",5,3.7,1,"Cheesy Bread",1.3,"CA"
2018-11-08,"CA121",10127,"Walk-in","L Pepperoni","Debit",11.5,8.52,1,"Pepperoni",2.98,"CA"
2018-11-08,"CA121",10128,"Walk-in","Cinnamon Wheel","Cash",5,3,1,"Cinnamon Wheel",2,"CA"
2018-11-08,"CA121",10128,"Walk-in","Cinnamon Wheel","Cash",5,5,1,"Cinnamon Wheel",0,"CA"
2018-11-08,"CA121",10129,"Walk-in","Cheesy Bread","Cash",5,5,1,"Cheesy Bread",0,"CA"
2018-11-08,"CA121",10130,"Walk-in","$0.05 Deposit","VISA",0.05,0.02,1,"$0.05 Deposit",0.03,"CA"
2018-11-08,"CA121",10130,"Walk-in","20Oz Soda","VISA",1.5,0.75,1,"20Oz Soda",0.75,"CA"
2018-11-08,"CA121",20001,"Call-in","$0.10 Deposit","Debit",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20001,"Call-in","2L Soda","Debit",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20001,"Call-in","L BBQ Chicken","Debit",14,14,1,"BBQ Chicken",0,"CA"
2018-11-08,"CA121",20003,"Call-in","F Murph Combo","Debit",17,17,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",20005,"Call-in","FTN Chk Bcn Art","Debit",16,12,1,"FTN Chk Bcn Art",4,"CA"
2018-11-08,"CA121",20005,"Call-in","FTN Hrb Chk Med","Debit",16,16,1,"FTN Hrb Chk Med",0,"CA"
2018-11-08,"CA121",20005,"Call-in","Medt Salad","Debit",5.5,5.5,1,"Medt Salad",0,"CA"
2018-11-08,"CA121",20007,"Call-in","Chz5 Brd W/Mar","EBT/SNAP",5,5,1,"Chz5 Brd W/Mar",0,"CA"
2018-11-08,"CA121",20007,"Call-in","F Murph Combo","EBT/SNAP",17,17,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",20007,"Call-in","S'more Dsrt Piz","EBT/SNAP",5,3,1,"S'more Dsrt Piz",2,"CA"
2018-11-08,"CA121",20009,"Call-in","L Chkn Garlic","Debit",14,14,1,"Chkn Garlic",0,"CA"
2018-11-08,"CA121",20009,"Call-in","L Pepperoni","Debit",11.5,11.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",20012,"Call-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20012,"Call-in","2L Soda","EBT/SNAP",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20012,"Call-in","L Cowboy","EBT/SNAP",14,8.5,1,"Cowboy",5.5,"CA"
2018-11-08,"CA121",20012,"Call-in","L Pepperoni","EBT/SNAP",11.5,11.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",20016,"Call-in","**ON THE SIDE**","EBT/SNAP",0,0,1,"**ON THE SIDE**",0,"CA"
2018-11-08,"CA121",20016,"Call-in","Cheesy Bread","EBT/SNAP",5,5,1,"Cheesy Bread",0,"CA"
2018-11-08,"CA121",20016,"Call-in","L Cowboy","EBT/SNAP",14,8.5,1,"Cowboy",5.5,"CA"
2018-11-08,"CA121",20016,"Call-in","L Pepperoni","EBT/SNAP",11.5,11.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",20018,"Call-in","L Cowboy","Debit",14,14,1,"Cowboy",0,"CA"
2018-11-08,"CA121",20018,"Call-in","M CYO","Debit",9,9,1,"M CYO",0,"CA"
2018-11-08,"CA121",20020,"Walk-in","Ranch Dr Pkt","Cash",0.5,0.5,1,"Ranch Dr Pkt",0,"CA"
2018-11-08,"CA121",20021,"Call-in","L Cowboy","EBT/SNAP",14,8.5,1,"Cowboy",5.5,"CA"
2018-11-08,"CA121",20021,"Call-in","L Pepperoni","EBT/SNAP",11.5,11.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",20023,"Walk-in","$0.10 Deposit","Debit",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20023,"Walk-in","2L Soda","Debit",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20023,"Walk-in","Cheesy Bread","Debit",5,5,1,"Cheesy Bread",0,"CA"
2018-11-08,"CA121",20023,"Walk-in","L Cowboy","Debit",14,14,1,"Cowboy",0,"CA"
2018-11-08,"CA121",20023,"Walk-in","L Pepperoni","Debit",11.5,3.22,1,"Pepperoni",8.28,"CA"
2018-11-08,"CA121",20024,"Walk-in","FNY New Yrk","Cash",9,9,1,"FNY New Yrk",0,"CA"
2018-11-08,"CA121",20025,"Walk-in","Choc Chip Dough","EBT/SNAP",5,5,1,"Choc Chip Dough",0,"CA"
2018-11-08,"CA121",20025,"Walk-in","F Murph Combo","EBT/SNAP",17,17,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",20027,"Walk-in","Cheesy Bread","Cash",5,5,1,"Cheesy Bread",0,"CA"
2018-11-08,"CA121",20027,"Walk-in","LPAN Chk Garlic","Cash",15,15,1,"LPAN Chk Garlic",0,"CA"
2018-11-08,"CA121",20028,"Walk-in","F Cowboy","Debit",17,13,1,"Cowboy",4,"CA"
2018-11-08,"CA121",20029,"Walk-in","LTN Chk Bcn Art","Debit",13,13,1,"LTN Chk Bcn Art",0,"CA"
2018-11-08,"CA121",20030,"Walk-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20030,"Walk-in","2L Soda","EBT/SNAP",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20030,"Walk-in","Cheesy Bread","EBT/SNAP",5,5,1,"Cheesy Bread",0,"CA"
2018-11-08,"CA121",20030,"Walk-in","Choc Chip Dough","EBT/SNAP",5,3,1,"Choc Chip Dough",2,"CA"
2018-11-08,"CA121",20030,"Walk-in","F Chkn Garlic","EBT/SNAP",17,17,1,"Chkn Garlic",0,"CA"
2018-11-08,"CA121",20030,"Walk-in","F Stf 5 Meat","EBT/SNAP",19,19,1,"Stf 5 Meat",0,"CA"
2018-11-08,"CA121",20031,"Walk-in","F All Meat","Debit",17,17,1,"All Meat",0,"CA"
2018-11-08,"CA121",20031,"Walk-in","FM Thick Crust","Debit",1.5,1.5,1,"FM Thick Crust",0,"CA"
2018-11-08,"CA121",20032,"Walk-in","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20032,"Walk-in","2L Soda","Cash",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20032,"Walk-in","Chz5 Brd W/Mar","Cash",5,5,1,"Chz5 Brd W/Mar",0,"CA"
2018-11-08,"CA121",20032,"Walk-in","L Pepperoni","Cash",11.5,7.22,1,"Pepperoni",4.28,"CA"
2018-11-08,"CA121",20032,"Walk-in","LTN Chk Bcn Art","Cash",13,13,1,"LTN Chk Bcn Art",0,"CA"
2018-11-08,"CA121",20034,"Walk-in","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20034,"Walk-in","2L Soda","Cash",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20034,"Walk-in","LTN Gourmet Veg","Cash",13,13,1,"LTN Gourmet Veg",0,"CA"
2018-11-08,"CA121",20035,"Walk-in","L Pepperoni","Debit",11.5,11.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",20036,"Walk-in","F Murph Combo","EBT/SNAP",17,17,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",20036,"Walk-in","F Perfect","EBT/SNAP",16,16,1,"Perfect",0,"CA"
2018-11-08,"CA121",20037,"Walk-in","M Classic Ital","VISA",13,13,1,"M Classic Ital",0,"CA"
2018-11-08,"CA121",20038,"Walk-in","L Cowboy","EBT/SNAP",14,14,1,"Cowboy",0,"CA"
2018-11-08,"CA121",20038,"Walk-in","L Hawaiian","EBT/SNAP",13,13,1,"Hawaiian",0,"CA"
2018-11-08,"CA121",20038,"Walk-in","L Pepperoni","EBT/SNAP",11.5,6,1,"Pepperoni",5.5,"CA"
2018-11-08,"CA121",20039,"Call-in","Medt Salad","Debit",5.5,5.5,1,"Medt Salad",0,"CA"
2018-11-08,"CA121",20039,"Call-in","S'more Dsrt Piz","Debit",5,5,1,"S'more Dsrt Piz",0,"CA"
2018-11-08,"CA121",20041,"Call-in","L Stf Chicago","Cash",16,16,1,"Stf Chicago",0,"CA"
2018-11-08,"CA121",20043,"Call-in","F Chk Bc Rch","Debit",17,17,1,"Chk Bc Rch",0,"CA"
2018-11-08,"CA121",20043,"Call-in","F Gourmet Veg","Debit",17,17,1,"Gourmet Veg",0,"CA"
2018-11-08,"CA121",20043,"Call-in","F Murph Combo","Debit",17,17,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",20043,"Call-in","F Pepperoni","Debit",14.5,14.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",20045,"Walk-in","F All Meat","Debit",17,17,1,"All Meat",0,"CA"
2018-11-08,"CA121",20045,"Walk-in","F Stf Chicago","Debit",19,19,1,"Stf Chicago",0,"CA"
2018-11-08,"CA121",20046,"Walk-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20046,"Walk-in","2L Soda","EBT/SNAP",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20046,"Walk-in","F Pepperoni","EBT/SNAP",14.5,14.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",20047,"Walk-in","LPAN Cowboy","EBT/SNAP",15,15,1,"LPAN Cowboy",0,"CA"
2018-11-08,"CA121",20048,"Walk-in","Italian Salad","VISA",5.5,5.5,1,"Italian Salad",0,"CA"
2018-11-08,"CA121",20051,"Walk-in","Choc Chip Dough","Debit",5,5,1,"Choc Chip Dough",0,"CA"
2018-11-08,"CA121",20051,"Walk-in","FTN Gourmet Veg","Debit",16,13,1,"FTN Gourmet Veg",3,"CA"
2018-11-08,"CA121",20051,"Walk-in","Ranch Dr Pkt","Debit",0.5,0.5,1,"Ranch Dr Pkt",0,"CA"
2018-11-08,"CA121",20052,"Walk-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20052,"Walk-in","2L Soda","EBT/SNAP",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20052,"Walk-in","F Chk Bac Art","EBT/SNAP",17,17,1,"Chk Bac Art",0,"CA"
2018-11-08,"CA121",20052,"Walk-in","F Half & Half","EBT/SNAP",0,0,1,"Half & Half",0,"CA"
2018-11-08,"CA121",20052,"Walk-in","F Murph Combo","EBT/SNAP",17,17,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",20052,"Walk-in","F Pepperoni","EBT/SNAP",14.5,14.5,0.5,"Pepperoni",0,"CA"
2018-11-08,"CA121",20053,"Walk-in","Choc Chip Dough","VISA",5,5,1,"Choc Chip Dough",0,"CA"
2018-11-08,"CA121",20053,"Walk-in","Garden Salad","VISA",5.5,5.5,1,"Garden Salad",0,"CA"
2018-11-08,"CA121",20053,"Walk-in","L Chkn Garlic","VISA",14,14,1,"Chkn Garlic",0,"CA"
2018-11-08,"CA121",20053,"Walk-in","L Murph Combo","VISA",14,14,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",20054,"Call-in","F Hawaiian","Debit",16,16,1,"Hawaiian",0,"CA"
2018-11-08,"CA121",20056,"Call-in","F Stf Big Murp","Debit",19,19,1,"Stf Big Murp",0,"CA"
2018-11-08,"CA121",20058,"Walk-in","LTN Hrb Chk Med","Debit",13,10,1,"LTN Hrb Chk Med",3,"CA"
2018-11-08,"CA121",20058,"Walk-in","LTN Murph Combo","Debit",13,13,1,"LTN Murph Combo",0,"CA"
2018-11-08,"CA121",20059,"Walk-in","F Stf 5 Meat","Cash",19,19,1,"Stf 5 Meat",0,"CA"
2018-11-08,"CA121",20060,"Walk-in","Club Salad","EBT/SNAP",5.5,5.5,1,"Club Salad",0,"CA"
2018-11-08,"CA121",20060,"Walk-in","Garden Salad","EBT/SNAP",5.5,2.5,1,"Garden Salad",3,"CA"
2018-11-08,"CA121",20060,"Walk-in","Garden Salad","EBT/SNAP",5.5,5.5,1,"Garden Salad",0,"CA"
2018-11-08,"CA121",20061,"Walk-in","F CYO","VISA",13,9,1,"CYO",4,"CA"
2018-11-08,"CA121",20061,"Walk-in","LTN Gourmet Veg","VISA",13,13,1,"LTN Gourmet Veg",0,"CA"
2018-11-08,"CA121",20062,"Walk-in","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20062,"Walk-in","2L Soda","Cash",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20062,"Walk-in","F Gourmet Veg","Cash",17,17,1,"Gourmet Veg",0,"CA"
2018-11-08,"CA121",20063,"Walk-in","$0.10 Deposit","Debit",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20063,"Walk-in","2L Soda","Debit",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20063,"Walk-in","L Murph Combo","Debit",14,14,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",20064,"Walk-in","L Pepperoni","VISA",11.5,6,1,"Pepperoni",5.5,"CA"
2018-11-08,"CA121",20065,"Call-in","L Chkn Garlic","EBT/SNAP",14,14,1,"Chkn Garlic",0,"CA"
2018-11-08,"CA121",20067,"Walk-in","F Stf 5 Meat","EBT/SNAP",19,13,1,"Stf 5 Meat",6,"CA"
2018-11-08,"CA121",20067,"Walk-in","L Hawaiian","EBT/SNAP",13,13,1,"Hawaiian",0,"CA"
2018-11-08,"CA121",20067,"Walk-in","L Murph Combo","EBT/SNAP",14,14,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",20068,"Walk-in","F Half & Half","Debit",0,0,1,"Half & Half",0,"CA"
2018-11-08,"CA121",20068,"Walk-in","F Murph Combo","Debit",17,13,0.5,"Murph Combo",4,"CA"
2018-11-08,"CA121",20068,"Walk-in","LTN Hrb Chk Med","Debit",13,10,1,"LTN Hrb Chk Med",3,"CA"
2018-11-08,"CA121",20069,"Walk-in","F Hawaiian","Debit",16,10,1,"Hawaiian",6,"CA"
2018-11-08,"CA121",20069,"Walk-in","F Pepperoni","Debit",14.5,10,1,"Pepperoni",4.5,"CA"
2018-11-08,"CA121",20070,"Walk-in","F Hawaiian","Debit",16,8,1,"Hawaiian",8,"CA"
2018-11-08,"CA121",20070,"Walk-in","L Cowboy","Debit",14,9,1,"Cowboy",5,"CA"
2018-11-08,"CA121",20071,"Walk-in","L Murph Combo","Cash",14,14,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",20072,"Walk-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20072,"Walk-in","2L Soda","EBT/SNAP",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20072,"Walk-in","FNY New Yrk","EBT/SNAP",9,9,1,"FNY New Yrk",0,"CA"
2018-11-08,"CA121",20073,"Walk-in","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20073,"Walk-in","2L Soda","VISA",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20073,"Walk-in","L Murph Combo","VISA",14,14,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",20073,"Walk-in","L Pepperoni","VISA",11.5,11.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",20075,"Walk-in","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",20075,"Walk-in","2L Soda","Cash",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",20075,"Walk-in","Chz5 Brd W/Mar","Cash",5,5,1,"Chz5 Brd W/Mar",0,"CA"
2018-11-08,"CA121",20075,"Walk-in","French Dr Pkt","Cash",0.5,0.5,1,"French Dr Pkt",0,"CA"
2018-11-08,"CA121",20076,"Walk-in","Choc Chip Dough","EBT/SNAP",5,5,1,"Choc Chip Dough",0,"CA"
2018-11-08,"CA121",20076,"Walk-in","Hrb Chz Shaker","EBT/SNAP",2,2,1,"Hrb Chz Shaker",0,"CA"
2018-11-08,"CA121",20077,"Walk-in","F Hawaiian","Cash",16,1,1,"Hawaiian",15,"CA"
2018-11-08,"CA121",30001,"Call-in","LTN Hrb Chk Med","Cash",13,10,1,"LTN Hrb Chk Med",3,"CA"
2018-11-08,"CA121",30003,"Call-in","$0.05 Deposit","Debit",0.05,0.05,1,"$0.05 Deposit",0,"CA"
2018-11-08,"CA121",30003,"Call-in","2L Soda","Debit",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",30003,"Call-in","Chk Bcn Art Sal","Debit",5.5,5.5,1,"Chk Bcn Art Sal",0,"CA"
2018-11-08,"CA121",30003,"Call-in","F CYO","Debit",13,13,1,"CYO",0,"CA"
2018-11-08,"CA121",30003,"Call-in","F Murph Combo","Debit",17,17,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",30003,"Call-in","F Pepperoni","Debit",14.5,14.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",30005,"Call-in","Choc Chip Dough","Cash",5,5,1,"Choc Chip Dough",0,"CA"
2018-11-08,"CA121",30005,"Call-in","L Gourmet Veg","Cash",14,14,1,"Gourmet Veg",0,"CA"
2018-11-08,"CA121",30005,"Call-in","L Pepperoni","Cash",11.5,11.5,1,"Pepperoni",0,"CA"
2018-11-08,"CA121",30005,"Call-in","L Stf Chk&Bac","Cash",16,16,1,"Stf Chk&Bac",0,"CA"
2018-11-08,"CA121",30007,"Call-in","F Stf Chk&Bac","Cash",19,19,1,"Stf Chk&Bac",0,"CA"
2018-11-08,"CA121",30009,"Call-in","FTN Chk Bc Rch","EBT/SNAP",16,16,1,"FTN Chk Bc Rch",0,"CA"
2018-11-08,"CA121",30011,"Call-in","F All Meat","Debit",17,17,1,"All Meat",0,"CA"
2018-11-08,"CA121",30011,"Call-in","M Gourmet Veg","Debit",13,13,1,"M Gourmet Veg",0,"CA"
2018-11-08,"CA121",30013,"Call-in","$0.10 Deposit","Debit",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",30013,"Call-in","2L Soda","Debit",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",30013,"Call-in","F Murph Combo","Debit",17,15,1,"Murph Combo",2,"CA"
2018-11-08,"CA121",30013,"Call-in","F Pepperoni","Debit",14.5,11.5,1,"Pepperoni",3,"CA"
2018-11-08,"CA121",30015,"Call-in","F Cowboy","Cash",17,17,1,"Cowboy",0,"CA"
2018-11-08,"CA121",30017,"Call-in","F Chkn Garlic","EBT/SNAP",17,13,1,"Chkn Garlic",4,"CA"
2018-11-08,"CA121",30017,"Call-in","F Hawaiian","EBT/SNAP",16,12,1,"Hawaiian",4,"CA"
2018-11-08,"CA121",30019,"Call-in","FTN CYO","Cash",12,9,1,"FTN CYO",3,"CA"
2018-11-08,"CA121",30021,"Call-in","L Gourmet Veg","VISA",14,14,1,"Gourmet Veg",0,"CA"
2018-11-08,"CA121",30021,"Call-in","L Murph Combo","VISA",14,14,1,"Murph Combo",0,"CA"
2018-11-08,"CA121",30023,"Call-in","$0.10 Deposit","Debit",0.1,0.1,1,"$0.10 Deposit",0,"CA"
2018-11-08,"CA121",30023,"Call-in","2L Soda","Debit",2.5,2.5,1,"2Soda",0,"CA"
2018-11-08,"CA121",30023,"Call-in","Chk Bcn Art Sal","Debit",5.5,5.5,1,"Chk Bcn Art Sal",0,"CA"
2018-11-08,"CA121",30023,"Call-in","Choc Chip Dough","Debit",5,5,1,"Choc Chip Dough",0,"CA"
2018-11-08,"CA121",30023,"Call-in","Chz5 Brd W/Mar","Debit",5,3,1,"Chz5 Brd W/Mar",2,"CA"
2018-11-08,"CA121",30023,"Call-in","F Murph Combo","Debit",17,14.76,1,"Murph Combo",2.24,"CA"
2018-11-08,"CA121",30023,"Call-in","FM Thick Crust","Debit",1.5,1.3,1,"FM Thick Crust",0.2,"CA"
2018-11-08,"CA121",30023,"Call-in","FTN Chk Bcn Art","Debit",16,13.88,1,"FTN Chk Bcn Art",2.12,"CA"
2018-11-08,"CA121",30023,"Call-in","L Hawaiian","Debit",13,11.28,1,"Hawaiian",1.72,"CA"
2018-11-08,"CA121",30023,"Call-in","L Pepperoni","Debit",11.5,9.98,1,"Pepperoni",1.52,"CA"
2018-11-08,"CA121",30023,"Call-in","LG Thick Crust","Debit",1.5,1.3,1,"LG Thick Crust",0.2,"CA"
